"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
75,95,0.5,"AC",19.0341920143154
40,95,0.5,"AC",18.4213018459789
75,50,0.5,"AC",19.9786182000656
40,50,0.5,"AC",23.1575547636749
75,50,0.5,"TT",18.419712123271
40,50,0.5,"TT",15.666775335137
40,95,0.5,"TT",12.2792103366682
40,50,0.2,"TT",17.1519220192062
40,50,0.2,"AC",22.2439881359019
75,50,0.2,"AC",20.4095029346533
40,95,0.2,"AC",19.4977364776731
75,95,0.5,"AC",19.1519978264637
40,95,0.5,"AC",19.5048660261557
75,50,0.5,"AC",19.8255127654018
40,50,0.5,"AC",22.7654651505939
75,50,0.5,"TT",16.2468356873657
40,50,0.5,"TT",15.5257878122557
40,95,0.5,"TT",14.3827492474811
40,50,0.2,"TT",17.4864446936804
40,50,0.2,"AC",21.5040855251261
75,50,0.2,"AC",19.433425147956
40,95,0.2,"AC",20.046461962382
75,95,0.5,"AC",18.0004958111657
40,95,0.5,"AC",17.211893154067
75,50,0.5,"AC",21.7920455180361
40,50,0.5,"AC",21.4457709195495
75,50,0.5,"TT",15.9369718055731
40,50,0.5,"TT",19.2110703598521
40,95,0.5,"TT",14.64595033721
40,50,0.2,"TT",16.7391714060888
40,50,0.2,"AC",21.0281900403708
75,50,0.2,"AC",20.5244807630727
40,95,0.2,"AC",19.8912839871766
75,95,0.5,"AC",20.4933194725391
40,95,0.5,"AC",19.2778445227266
75,50,0.5,"AC",20.8130066990732
40,50,0.5,"AC",23.4115170954908
75,50,0.5,"TT",18.3193423112347
40,50,0.5,"TT",16.6150578557113
40,95,0.5,"TT",15.2282655128477
40,50,0.2,"TT",16.7981930752505
40,50,0.2,"AC",22.1463597441761
75,50,0.2,"AC",20.3305477253234
40,95,0.2,"AC",17.8192428969327
75,95,0.5,"AC",18.7575099274065
40,95,0.5,"AC",19.2618154618068
75,50,0.5,"AC",21.1625126013921
40,50,0.5,"AC",21.9745274214822
75,50,0.5,"TT",16.8280719386272
40,50,0.5,"TT",17.1539766958331
40,95,0.5,"TT",13.6779531770378
40,50,0.2,"TT",17.073408518582
40,50,0.2,"AC",23.2968912409363
75,50,0.2,"AC",20.572606002902
40,95,0.2,"AC",20.020761291987
75,95,0.5,"AC",19.2960224747667
40,95,0.5,"AC",19.0753384698564
75,50,0.5,"AC",21.0343116264462
40,50,0.5,"AC",21.6349392869037
75,50,0.5,"TT",16.5932143766982
40,50,0.5,"TT",17.3692664912212
40,95,0.5,"TT",14.5196066786712
40,50,0.2,"TT",17.2630052044301
40,50,0.2,"AC",23.3427450859802
75,50,0.2,"AC",21.0249706855451
40,95,0.2,"AC",19.3671765328998
75,95,0.5,"AC",19.0821423683154
40,95,0.5,"AC",18.8867294120727
75,50,0.5,"AC",21.3093918938784
40,50,0.5,"AC",22.8253970606132
75,50,0.5,"TT",15.5606619180976
40,50,0.5,"TT",17.4411376477033
40,95,0.5,"TT",14.7060005479398
40,50,0.2,"TT",18.8538684382743
40,50,0.2,"AC",21.4220449661952
75,50,0.2,"AC",20.4576830749644
40,95,0.2,"AC",18.7396875768511
75,95,0.5,"AC",21.8318467673179
40,95,0.5,"AC",17.9176523581468
75,50,0.5,"AC",20.0054136778503
40,50,0.5,"AC",22.3538180503639
75,50,0.5,"TT",16.0515973425431
40,50,0.5,"TT",17.6352668646922
40,95,0.5,"TT",14.9857957393558
40,50,0.2,"TT",17.554109401095
40,50,0.2,"AC",23.2476271816737
75,50,0.2,"AC",21.0107319939768
40,95,0.2,"AC",18.2490090235033
75,95,0.5,"AC",18.9202701284193
40,95,0.5,"AC",21.1380966382529
75,50,0.5,"AC",23.7848101549852
40,50,0.5,"AC",21.099776523789
75,50,0.5,"TT",17.8770670500531
40,50,0.5,"TT",16.6941048699581
40,95,0.5,"TT",13.3872603043513
40,50,0.2,"TT",18.3835611291745
40,50,0.2,"AC",21.8436721983729
75,50,0.2,"AC",22.0994746339541
40,95,0.2,"AC",17.8506925248198
75,95,0.5,"AC",20.5575671531524
40,95,0.5,"AC",17.0626836035215
75,50,0.5,"AC",24.7179722670867
40,50,0.5,"AC",20.8913569552829
75,50,0.5,"TT",16.4398836104284
40,50,0.5,"TT",18.0125882790703
40,95,0.5,"TT",15.2790266966761
40,50,0.2,"TT",17.20028172088
40,50,0.2,"AC",23.5089039265948
75,50,0.2,"AC",21.0212675354458
40,95,0.2,"AC",19.6623558915568
75,95,0.5,"AC",18.2551794371205
40,95,0.5,"AC",19.0247991260598
75,50,0.5,"AC",19.12644041886
40,50,0.5,"AC",21.3398572484193
75,50,0.5,"TT",14.9224081270694
40,50,0.5,"TT",17.6246367206186
40,95,0.5,"TT",16.2898022623369
40,50,0.2,"TT",18.8433275642057
40,50,0.2,"AC",22.0943181450894
75,50,0.2,"AC",20.8969396183699
40,95,0.2,"AC",20.1724261030692
75,95,0.5,"AC",20.6063044292825
40,95,0.5,"AC",19.2576162566079
75,50,0.5,"AC",19.5408026285152
40,50,0.5,"AC",21.7334560841214
75,50,0.5,"TT",17.1905344636639
40,50,0.5,"TT",17.5328768836567
40,95,0.5,"TT",14.8023848243231
40,50,0.2,"TT",17.2455597086268
40,50,0.2,"AC",21.6378023558687
75,50,0.2,"AC",20.2373321027108
40,95,0.2,"AC",18.7583334172686
75,95,0.5,"AC",19.2152319795074
40,95,0.5,"AC",18.7617064943321
75,50,0.5,"AC",22.1451417879771
40,50,0.5,"AC",21.7031002708438
75,50,0.5,"TT",16.0532188568964
40,50,0.5,"TT",17.4906947778324
40,95,0.5,"TT",12.2394384125945
40,50,0.2,"TT",16.4440962912158
40,50,0.2,"AC",24.1697101669824
75,50,0.2,"AC",21.9891912271214
40,95,0.2,"AC",19.7427356358229
75,95,0.5,"AC",19.9518211028524
40,95,0.5,"AC",17.6837609292638
75,50,0.5,"AC",21.537404649542
40,50,0.5,"AC",21.5052279615489
75,50,0.5,"TT",16.9584455783074
40,50,0.5,"TT",16.7754298026869
40,95,0.5,"TT",14.3156533742983
40,50,0.2,"TT",19.3665829756104
40,50,0.2,"AC",20.1586283932466
75,50,0.2,"AC",20.370984589678
40,95,0.2,"AC",19.3829364146345
75,95,0.5,"AC",21.7499786980379
40,95,0.5,"AC",19.5051258414344
75,50,0.5,"AC",21.3065640335896
40,50,0.5,"AC",21.612366789498
75,50,0.5,"TT",15.4972603169604
40,50,0.5,"TT",16.9400317169398
40,95,0.5,"TT",13.8194034136357
40,50,0.2,"TT",16.9502197423401
40,50,0.2,"AC",22.9924500161955
75,50,0.2,"AC",19.9115249204793
40,95,0.2,"AC",19.8963860887579
75,95,0.5,"AC",19.1361920867102
40,95,0.5,"AC",20.5529934676137
75,50,0.5,"AC",21.235839046674
40,50,0.5,"AC",20.7869614664093
75,50,0.5,"TT",15.6468383548983
40,50,0.5,"TT",19.2041816909218
40,95,0.5,"TT",13.629076735315
40,50,0.2,"TT",16.7687395040692
40,50,0.2,"AC",22.9050833727207
75,50,0.2,"AC",21.9135132313562
40,95,0.2,"AC",17.4524222254461
75,95,0.5,"AC",19.5167450507654
40,95,0.5,"AC",18.7386554355116
75,50,0.5,"AC",20.0828983506055
40,50,0.5,"AC",21.6918228534248
75,50,0.5,"TT",17.3027842602793
40,50,0.5,"TT",18.1154303942773
40,95,0.5,"TT",14.131068761351
40,50,0.2,"TT",17.8075753605813
40,50,0.2,"AC",22.7845866031428
75,50,0.2,"AC",21.3071233843085
40,95,0.2,"AC",20.0712909294875
75,95,0.5,"AC",20.737867971373
40,95,0.5,"AC",19.1373986711155
75,50,0.5,"AC",19.0587411965163
40,50,0.5,"AC",21.5265621488922
75,50,0.5,"TT",16.0392336659797
40,50,0.5,"TT",16.2895606901711
40,95,0.5,"TT",14.0491323653833
40,50,0.2,"TT",16.0887239210049
40,50,0.2,"AC",21.9552189671867
75,50,0.2,"AC",20.4127695045875
40,95,0.2,"AC",18.8344048117062
75,95,0.5,"AC",19.1814213004354
40,95,0.5,"AC",20.673413282121
75,50,0.5,"AC",20.7989966967253
40,50,0.5,"AC",20.9906293531541
75,50,0.5,"TT",15.3901169702296
40,50,0.5,"TT",16.5800090551485
40,95,0.5,"TT",15.0927435933484
40,50,0.2,"TT",15.7374127927339
40,50,0.2,"AC",22.2321562979786
75,50,0.2,"AC",21.0908421174847
40,95,0.2,"AC",19.5204371231406
75,95,0.5,"AC",19.825361869597
40,95,0.5,"AC",19.7176395022217
75,50,0.5,"AC",20.9261883977349
40,50,0.5,"AC",21.9899679992468
75,50,0.5,"TT",13.6076273954588
40,50,0.5,"TT",17.3077473167319
40,95,0.5,"TT",11.8226942872603
40,50,0.2,"TT",18.8167083214687
40,50,0.2,"AC",21.0363897568792
75,50,0.2,"AC",20.9107723120237
40,95,0.2,"AC",19.7229777605126
75,95,0.5,"AC",19.8485751860427
40,95,0.5,"AC",18.8464869573169
75,50,0.5,"AC",19.3414794710377
40,50,0.5,"AC",22.3672415777457
75,50,0.5,"TT",14.2070860499079
40,50,0.5,"TT",17.1950737071485
40,95,0.5,"TT",13.5139070138486
40,50,0.2,"TT",13.9965741461283
40,50,0.2,"AC",22.247876371008
75,50,0.2,"AC",21.6196326394207
40,95,0.2,"AC",17.8323559747764
75,95,0.5,"AC",20.9383551668514
40,95,0.5,"AC",19.6345714723368
75,50,0.5,"AC",18.8835567931366
40,50,0.5,"AC",22.4543769726251
75,50,0.5,"TT",17.4993717671556
40,50,0.5,"TT",18.034718300998
40,95,0.5,"TT",14.1038943587965
40,50,0.2,"TT",17.5763142185209
40,50,0.2,"AC",20.4582043293015
75,50,0.2,"AC",19.9791284612916
40,95,0.2,"AC",17.0935416743633
75,95,0.5,"AC",19.1782801453087
40,95,0.5,"AC",18.5740918604842
75,50,0.5,"AC",21.5345656072892
40,50,0.5,"AC",23.3332200714926
75,50,0.5,"TT",15.8402391589102
40,50,0.5,"TT",17.690052910709
40,95,0.5,"TT",13.1952775981524
40,50,0.2,"TT",17.9079478033424
40,50,0.2,"AC",23.969557491191
75,50,0.2,"AC",20.7220827033552
40,95,0.2,"AC",18.8093678238697
75,95,0.5,"AC",19.3537665409822
40,95,0.5,"AC",20.3272642068234
75,50,0.5,"AC",22.6062670859101
40,50,0.5,"AC",21.8048118783485
75,50,0.5,"TT",15.8186583103975
40,50,0.5,"TT",17.6034604575698
40,95,0.5,"TT",12.9691230786142
40,50,0.2,"TT",17.1059596799688
40,50,0.2,"AC",22.3826650550219
75,50,0.2,"AC",21.839096285414
40,95,0.2,"AC",18.0112237392697
75,95,0.5,"AC",18.3382277771392
40,95,0.5,"AC",18.6193475584526
75,50,0.5,"AC",19.9686797211127
40,50,0.5,"AC",21.1004618941575
75,50,0.5,"TT",17.4748131640899
40,50,0.5,"TT",16.5745989565073
40,95,0.5,"TT",14.6788703093516
40,50,0.2,"TT",17.6494296500486
40,50,0.2,"AC",21.5370697326617
75,50,0.2,"AC",21.1389454544654
40,95,0.2,"AC",17.8026952783591
75,95,0.5,"AC",20.5796909325831
40,95,0.5,"AC",18.7853463278334
75,50,0.5,"AC",21.4607096887361
40,50,0.5,"AC",21.6897929214402
75,50,0.5,"TT",15.3095915910864
40,50,0.5,"TT",17.9203577878133
40,95,0.5,"TT",13.5737690839481
40,50,0.2,"TT",17.6345375772267
40,50,0.2,"AC",21.6258659987525
75,50,0.2,"AC",21.2942388815916
40,95,0.2,"AC",18.0582689042941
75,95,0.5,"AC",19.1841225803942
40,95,0.5,"AC",18.7986019564896
75,50,0.5,"AC",21.5319479183221
40,50,0.5,"AC",21.5686668814126
75,50,0.5,"TT",15.3577801464806
40,50,0.5,"TT",15.5275068103081
40,95,0.5,"TT",14.4239457733851
40,50,0.2,"TT",17.951791640069
40,50,0.2,"AC",21.6276796188778
75,50,0.2,"AC",20.2973592873494
40,95,0.2,"AC",19.1575295888166
75,95,0.5,"AC",21.5078897080598
40,95,0.5,"AC",20.6521174922145
75,50,0.5,"AC",21.7391471349674
40,50,0.5,"AC",21.3034516831768
75,50,0.5,"TT",15.7152729683207
40,50,0.5,"TT",15.9848476684638
40,95,0.5,"TT",13.8730697290964
40,50,0.2,"TT",18.313795096821
40,50,0.2,"AC",23.1871577069943
75,50,0.2,"AC",20.5609280140497
40,95,0.2,"AC",20.3126306591167
75,95,0.5,"AC",21.1004884914287
40,95,0.5,"AC",19.9851235927734
75,50,0.5,"AC",21.9987303331578
40,50,0.5,"AC",21.8230048842701
75,50,0.5,"TT",14.7836098480095
40,50,0.5,"TT",15.2919026399638
40,95,0.5,"TT",14.2847519374312
40,50,0.2,"TT",18.0558575146667
40,50,0.2,"AC",21.0704551187188
75,50,0.2,"AC",20.2429999057591
40,95,0.2,"AC",18.6795659584573
75,95,0.5,"AC",18.2729618983584
40,95,0.5,"AC",18.7606798941933
75,50,0.5,"AC",20.8583713192811
40,50,0.5,"AC",24.2117006800198
75,50,0.5,"TT",14.9986639198522
40,50,0.5,"TT",17.1844235294946
40,95,0.5,"TT",13.1688773594534
40,50,0.2,"TT",17.4304217511581
40,50,0.2,"AC",21.5617909599269
75,50,0.2,"AC",21.1128347110216
40,95,0.2,"AC",20.1625368656096
75,95,0.5,"AC",21.3185344707317
40,95,0.5,"AC",17.5422098287253
75,50,0.5,"AC",20.2510675043786
40,50,0.5,"AC",22.9880410545604
75,50,0.5,"TT",17.6602853827701
40,50,0.5,"TT",18.3161695386852
40,95,0.5,"TT",14.2881233113125
40,50,0.2,"TT",17.2139929905362
40,50,0.2,"AC",22.6984285541284
75,50,0.2,"AC",20.6631853879824
40,95,0.2,"AC",19.2750918850927
75,95,0.5,"AC",18.7646602585864
40,95,0.5,"AC",19.9223084765244
75,50,0.5,"AC",20.03880707067
40,50,0.5,"AC",23.8616285588276
75,50,0.5,"TT",15.7735455940159
40,50,0.5,"TT",17.5581569095297
40,95,0.5,"TT",14.258931961433
40,50,0.2,"TT",17.639493954054
40,50,0.2,"AC",23.3275383515368
75,50,0.2,"AC",22.0379669622543
40,95,0.2,"AC",18.7283494230578
75,95,0.5,"AC",20.6513242550694
40,95,0.5,"AC",19.9041314292068
75,50,0.5,"AC",21.0793522687603
40,50,0.5,"AC",23.7293059835472
75,50,0.5,"TT",15.477247410706
40,50,0.5,"TT",18.2212142649284
40,95,0.5,"TT",15.4968459616783
40,50,0.2,"TT",16.4904841104775
40,50,0.2,"AC",23.5162962245751
75,50,0.2,"AC",21.1047052663522
40,95,0.2,"AC",19.3119788001119
75,95,0.5,"AC",20.2845459324459
40,95,0.5,"AC",19.5100791254439
75,50,0.5,"AC",20.3006899486432
40,50,0.5,"AC",21.0670740645446
75,50,0.5,"TT",15.579302160972
40,50,0.5,"TT",16.9138626387501
40,95,0.5,"TT",13.7080900326744
40,50,0.2,"TT",17.9828353133591
40,50,0.2,"AC",21.3141658087879
75,50,0.2,"AC",21.0850787601261
40,95,0.2,"AC",18.0778794043175
75,95,0.5,"AC",18.2634675105025
40,95,0.5,"AC",17.6331653440743
75,50,0.5,"AC",20.4068839254786
40,50,0.5,"AC",22.5459133601139
75,50,0.5,"TT",17.8207646538142
40,50,0.5,"TT",18.6612338083763
40,95,0.5,"TT",13.567553129837
40,50,0.2,"TT",15.6139037173196
40,50,0.2,"AC",20.9724290082855
75,50,0.2,"AC",23.0306817798509
40,95,0.2,"AC",19.130246323564
75,95,0.5,"AC",19.1908482540985
40,95,0.5,"AC",19.8795480167611
75,50,0.5,"AC",19.4551731967188
40,50,0.5,"AC",21.1985385729097
75,50,0.5,"TT",16.6145823571177
40,50,0.5,"TT",19.6899689095151
40,95,0.5,"TT",14.5532093701772
40,50,0.2,"TT",18.7809770683009
40,50,0.2,"AC",21.2019447454014
75,50,0.2,"AC",21.9423142712607
40,95,0.2,"AC",19.1195182976378
75,95,0.5,"AC",19.2214074911309
40,95,0.5,"AC",18.3505454077041
75,50,0.5,"AC",20.6712377877839
40,50,0.5,"AC",22.3516709664159
